Txn_ID,Posting_Date_Raw,Invoice_Date_Raw,Fiscal_Period,Entity,Account_Code_Raw,Cost_Center_Raw,Cost_Center,Vendor_Name_Raw,Invoice_Number,PO_Number,Currency,Amount,Tax_Code,Narrative,Source_System
TXN000370,15/01/2026,10/01/2026,2026-01,AUS01,5100,CC1100,ACT,WeWork Australia,INV46231,PO2612,AUD,13323.85,GST,Payment for services,SAP
TXN000371,2026-08-12,2026-08-03,2026-08,AUS01,5300,CC2000,OPS,BCG,INV49677,PO5496,USD,30412.32,INPUT,Payment for goods,API Import
TXN000372,01/05/2026,01/04/2026,2026-01,AUS01,5300,CC2100,OPS,KPMG Australia,INV63183,PO1194,NZD,35262.46,EXPORT,Payment for consulting,API Import
TXN000373,25/05/2025,18/05/2025,2025-08,AUS01,5200,CC2000,IT,ServiceNow Inc,INV70476,PO2406,USD,21402.28,EXPORT,Payment for subscription,Oracle
TXN000374,14-01-2026,10-01-2026,2026-01,AUS01,5600,CC3200,WA,Optus Pty,INV50051,PO1158,AUD,16924.04,GST-FREE,Payment for consulting,Workday
TXN000375,11-03-2026,04-03-2026,2026-08,AUS01,5610,CC3100,R&D,DHL Express,INV84393,PO3279,NZD,14740.97,GST,Payment for goods,Workday
TXN000376,19-03-2026,12-03-2026,2026-08,AUS01,5610,CC2000,OPS,DHL Express,INV72230,,AUD,24098.63,GST-FREE,Payment for license,Manual Entry
TXN000377,08/21/2025,08/19/2025,2025-08,AUS01,5120,CC1100,OPS,Unlisted Company,INV13517,,USD,1539.46,EXPORT,Payment for services,Manual Entry
TXN000378,10/01/2026,08/01/2026,2026-01,AUS01,5300,CC4000,CORP,Unknown Vendor LLC,INV32521,PO7731,GBP,2679.65,GST,Payment for consulting,Oracle
TXN000379,04/01/2026,26/12/2025,2026-01,AUS01,5410,CC3200,ACT,Unknown Vendor LLC,INV27030,PO6075,GBP,42983.84,GST-FREE,Payment for consulting,Manual Entry
TXN000380,03/06/2026,01/27/2026,2026-08,AUS01,5200,CC4000,IT,New Vendor XYZ,INV68422,,NZD,9156.45,GST-FREE,Payment for consulting,API Import
TXN000381,26/01/2026,17/01/2026,2026-01,AUS01,5310,CC4100,FIN,New Vendor XYZ,INV21941,,GBP,20875.03,GST,Payment for consulting,Workday
TXN000382,03/23/2026,03/16/2026,2026-08,AUS01,5610,CC1200,FIN,New Vendor XYZ,INV70008,PO4005,USD,8163.06,EXPORT,Payment for license,SAP
TXN000383,2026-01-13,2026-01-09,2026-01,AUS01,5920,CC1200,CORP,Unregistered Supplier,INV38476,PO7738,NZD,30032.9,GST,Payment for license,SAP
TXN000384,2026-08-12,2026-08-10,2026-08,AUS01,5510,CC3000,WA,New Vendor XYZ,INV76330,,GBP,7501.28,GST-FREE,Payment for services,SAP
TXN000385,21-01-2026,14-01-2026,2026-01,AUS01,5310,CC3100,OPS,Mystery Corp,INV25031,PO3236,GBP,1796.08,INPUT,Payment for subscription,Manual Entry
TXN000386,16-11-2025,14-11-2025,2025-11,AUS01,5020,CC4000,WA,Mystery Corp,INV31150,,GBP,6397.48,INPUT,Payment for services,API Import
TXN000387,04-03-2026,30/01/2026,2026-08,AUS01,5100,CC4000,ACT,New Vendor XYZ,INV98785,,USD,3583.58,GST,Payment for consulting,Workday
TXN000388,06-03-2025,05-03-2025,2025-08,AUS01,5700,CC4000,HR,Mystery Corp,INV61199,PO8274,GBP,31383.73,GST,Payment for services,API Import
TXN000389,2025-11-01,2025-10-25,2025-11,AUS01,5810,CC2000,HR,Mystery Corp,INV21978,,NZD,40903.16,GST-FREE,Payment for services,SAP
TXN000390,11/01/2026,09/01/2026,2026-01,AUS01,5210,CC1100,CORP,Mystery Corp,INV52879,PO4105,USD,2076.16,GST,Payment for license,Oracle
TXN000391,18-01-2026,11-01-2026,2026-01,AUS01,5100,CC2000,R&D,Mystery Corp,INV11965,PO6181,AUD,16110.28,GST-FREE,Payment for services,Manual Entry
TXN000392,07-10-2025,03-10-2025,2025-10,AUS01,5020,CC2100,QLD,Unlisted Company,INV63883,PO9185,NZD,2072.86,GST-FREE,Payment for services,API Import
TXN000393,26/03/2025,21/03/2025,2025-08,AUS01,5100,CC4100,WA,Unregistered Supplier,INV53522,,GBP,30537.73,GST-FREE,Payment for subscription,Manual Entry
TXN000394,03/03/2026,02-03-2026,2026-08,AUS01,5610,CC4100,VIC,New Vendor XYZ,INV75984,PO1217,GBP,23045.07,GST-FREE,Payment for goods,SAP
TXN000395,2026-08-20,2026-08-15,2026-08,AUS01,5210,CC3100,CORP,Mystery Corp,INV75369,,AUD,2790.54,INPUT,Payment for goods,Manual Entry
TXN000396,2025-08-07,2025-08-03,2025-08,AUS01,5800,CC4100,CORP,New Vendor XYZ,INV94358,PO1648,NZD,6128.59,INPUT,Payment for license,Manual Entry
TXN000397,01/21/2026,01/20/2026,2026-01,AUS01,5210,CC3000,CORP,Unregistered Supplier,INV97163,PO4644,USD,9341.2,GST,Payment for license,Manual Entry
TXN000398,08/17/2025,08/14/2025,2025-08,AUS01,5420,CC1000,CORP,Unknown Vendor LLC,INV16829,PO3318,GBP,3242.32,GST-FREE,Payment for goods,Oracle
TXN000399,03/01/2026,24/12/2025,2026-01,AUS01,5520,CC2000,MKT,Mystery Corp,INV50824,,AUD,19238.17,EXPORT,Payment for goods,Oracle
TXN000400,14-03-2026,04-03-2026,2026-08,AUS01,5210,CC2100,IT,Unregistered Supplier,INV45633,PO8883,GBP,43550.89,GST-FREE,Payment for services,Workday
TXN000401,13-01-2026,10-01-2026,2026-01,AUS01,5500,CC3200,MKT,New Vendor XYZ,INV12596,PO8002,GBP,34238.57,EXPORT,Payment for services,Workday
TXN000402,20-03-2026,11-03-2026,2026-08,AUS01,5800,CC1200,SA,Unregistered Supplier,INV47122,PO8878,GBP,20917.94,EXPORT,Payment for services,Workday
TXN000403,05-03-2026,01-03-2026,2026-08,AUS01,5110,CC2000,MKT,Unknown Vendor LLC,INV74415,PO7812,AUD,38788.32,INPUT,Payment for consulting,Workday
TXN000404,13-03-2026,08-03-2026,2026-08,AUS01,5620,CC4100,IT,Unknown Vendor LLC,INV60439,PO3660,GBP,39836.48,GST,Payment for goods,Manual Entry
TXN000405,01/09/2026,12/31/2025,2026-01,AUS01,5710,CC3200,IT,Unregistered Supplier,INV42347,,AUD,29325.69,EXPORT,Payment for services,Workday
TXN000406,2025-11-21,2025-11-18,2025-11,AUS01,5220,CC4100,IT,New Vendor XYZ,INV11617,,USD,11517.53,GST-FREE,Payment for services,Manual Entry
TXN000407,2026-08-13,2026-08-04,2026-08,AUS01,5200,CC3100,CORP,Mystery Corp,INV75620,PO7271,GBP,11453.92,INPUT,Payment for license,Workday
TXN000408,24-03-2025,22-03-2025,2025-08,AUS01,5100,CC4100,OPS,Unregistered Supplier,INV62162,PO1105,USD,12179.06,GST-FREE,Payment for goods,Manual Entry
TXN000409,2026-01-01,2025-12-30,2026-01,AUS01,5810,CC3100,CORP,Unlisted Company,INV32365,,GBP,29488.0,EXPORT,Payment for goods,Oracle
TXN000410,07-01-2026,04-01-2026,2026-01,AUS01,5510,CC1100,MKT,New Vendor XYZ,INV33950,PO4143,USD,8435.15,GST,Payment for subscription,Manual Entry
TXN000411,2025-11-15,2025-11-12,2025-11,AUS01,5020,CC2100,NSW,Unknown Vendor LLC,INV54846,,GBP,5698.2,GST,Payment for goods,Manual Entry
TXN000412,2026-01-16,2026-01-15,2026-01,AUS01,5010,CC2100,ACT,Unknown Vendor LLC,INV59239,PO5355,AUD,4448.2,GST,Payment for consulting,Manual Entry
TXN000413,03/25/2026,03/15/2026,2026-08,AUS01,5410,CC3000,MKT,Unregistered Supplier,INV57344,PO7200,NZD,44975.09,GST-FREE,Payment for license,SAP
TXN000414,01/12/2026,01/10/2026,2026-01,AUS01,5000,CC3200,HR,New Vendor XYZ,INV79550,,USD,1253.05,GST,Payment for goods,Workday
TXN000415,15-03-2026,06-03-2026,2026-08,AUS01,5410,CC2000,CORP,Unknown Vendor LLC,INV15997,PO6333,NZD,846.7,INPUT,Payment for consulting,Oracle
TXN000416,20-03-2026,13-03-2026,2026-08,AUS01,5800,CC4100,TAS,Unknown Vendor LLC,INV96289,PO2645,NZD,19313.44,EXPORT,Payment for consulting,Workday
TXN000417,20/01/2026,17/01/2026,2026-01,AUS01,5920,CC4000,MKT,Unlisted Company,INV49498,PO9990,AUD,5840.97,GST,Payment for consulting,Oracle
TXN000418,2025-08-15,2025-08-07,2025-08,AUS01,5700,CC4000,HR,Mystery Corp,INV23824,PO1478,USD,9602.67,GST,Payment for goods,Workday
TXN000419,03/13/2026,03/09/2026,2026-08,AUS01,5800,CC2100,CORP,New Vendor XYZ,INV21854,PO6452,AUD,29979.89,EXPORT,Payment for goods,API Import
TXN000420,2026-08-25,2026-08-19,2026-08,AUS01,5400,CC3100,SA,Unlisted Company,INV43959,,GBP,36399.29,GST-FREE,Payment for services,SAP
TXN000421,03/03/2026,01/24/2026,2026-08,AUS01,5200,CC1100,IT,Unlisted Company,INV59832,PO1027,NZD,5821.04,INPUT,Payment for subscription,SAP
TXN000422,19/01/2026,12/01/2026,2026-01,AUS01,5410,CC3000,MKT,Unregistered Supplier,INV23970,PO9819,USD,23436.84,GST-FREE,Payment for consulting,Workday
TXN000423,03/05/2026,03/01/2026,2026-08,AUS01,5500,CC3200,MKT,Mystery Corp,INV88496,PO9230,NZD,6649.59,GST,Payment for services,Workday
TXN000424,28-03-2025,24-03-2025,2025-08,AUS01,5500,CC2100,MKT,New Vendor XYZ,INV30014,PO4450,AUD,44153.31,INPUT,Payment for goods,SAP
TXN000425,28/01/2026,20/01/2026,2026-01,AUS01,5800,CC3100,WA,Unregistered Supplier,INV54225,PO8756,USD,44598.74,EXPORT,Payment for subscription,Manual Entry
TXN000426,2026-01-13,2026-01-04,2026-01,AUS01,5800,CC2100,SA,Unregistered Supplier,INV22755,,USD,31579.78,EXPORT,Payment for license,SAP
TXN000427,01/28/2026,01/20/2026,2026-01,AUS01,5620,CC1200,OPS,Unlisted Company,INV48152,PO4436,USD,19940.58,EXPORT,Payment for goods,Oracle
TXN000428,2025-08-24,2025-08-18,2025-08,AUS01,5800,CC4100,SA,Unknown Vendor LLC,INV99056,PO1922,USD,17007.36,EXPORT,Payment for services,Workday
TXN000429,16/01/2026,15/01/2026,2026-01,AUS01,5100,CC4000,R&D,Unregistered Supplier,INV42112,,GBP,43640.74,EXPORT,Payment for goods,Manual Entry
TXN000430,03/16/2026,03/06/2026,2026-08,AUS01,5120,CC3100,WA,Unknown Vendor LLC,INV46073,PO8292,GBP,38933.82,EXPORT,Payment for subscription,SAP
TXN000431,2026-01-04,2026-01-02,2026-01,AUS01,5100,CC3200,SA,Unlisted Company,INV45877,PO2549,USD,1133.9,EXPORT,Payment for license,Oracle
TXN000432,13-03-2026,06-03-2026,2026-08,AUS01,5300,CC4100,TAS,Mystery Corp,INV63127,PO1323,AUD,14702.78,GST-FREE,Payment for consulting,API Import
TXN000433,27-03-2025,25-03-2025,2025-08,AUS01,5510,CC4100,MKT,Unlisted Company,INV96321,PO3960,AUD,33932.52,GST-FREE,Payment for license,Oracle
TXN000434,01-03-2026,26-01-2026,2026-08,AUS01,5100,CC1000,NSW,Mystery Corp,INV83727,,USD,29403.56,GST,Payment for services,SAP
TXN000435,03/04/2026,01/29/2026,2026-08,AUS01,5520,CC1200,MKT,New Vendor XYZ,INV78084,PO5807,AUD,11250.34,GST,Payment for license,Manual Entry
TXN000436,05-01-2026,30-12-2025,2026-01,AUS01,5510,CC3000,MKT,Unlisted Company,INV41077,,USD,30988.07,GST,Payment for goods,Workday
TXN000437,28-03-2026,25-03-2026,2026-08,AUS01,5610,CC4000,CORP,Mystery Corp,INV19746,PO5270,NZD,12555.07,EXPORT,Payment for consulting,Oracle
TXN000438,13-03-2026,11-03-2026,2026-08,AUS01,5220,CC3100,CORP,Mystery Corp,INV92984,PO4156,USD,3268.06,INPUT,Payment for subscription,API Import
TXN000439,22/01/2026,15/01/2026,2026-01,AUS01,5910,CC1200,VIC,Unregistered Supplier,INV20161,,GBP,17114.49,GST-FREE,Payment for license,SAP
TXN000440,22-07-2025,20-07-2025,2025-08,AUS01,5310,CC1100,FIN,Unregistered Supplier,INV39591,,NZD,35035.39,GST-FREE,Payment for services,Manual Entry
TXN000441,08-03-2026,06-03-2026,2026-08,AUS01,5900,CC1100,CORP,Oracle,INV22522,PO5620,NZD,-20617.53,EXPORT,Payment for license,Workday
TXN000442,2026-01-20,2026-01-19,2026-01,AUS01,5120,CC3000,QLD,Federal Express,INV72503,PO5244,USD,-32775.87,EXPORT,Payment for services,API Import
TXN000443,23/09/2025,20/09/2025,2025-09,AUS01,5110,CC3100,SA,PWC,INV42651,PO7852,AUD,-4169.76,INPUT,Payment for consulting,Oracle
TXN000444,03/15/2026,03/07/2026,2026-08,AUS01,5510,CC2100,MKT,PWC,INV50001,PO2424,GBP,-24022.33,GST-FREE,Payment for subscription,Manual Entry
TXN000445,03/25/2026,03/23/2026,2026-08,AUS01,5620,CC1100,R&D,Salesforce,INV85407,,USD,-2851.14,GST-FREE,Payment for subscription,API Import
TXN000446,2026-01-16,2026-01-09,2026-01,AUS01,5700,CC4000,NT,Slack,INV63145,,GBP,-25159.52,GST,Payment for goods,SAP
TXN000447,23-03-2026,14-03-2026,2026-08,AUS01,5800,CC3000,FIN,Accenture Pty,INV98410,PO9577,AUD,-19692.06,GST-FREE,Payment for goods,Oracle
TXN000448,03/03/2026,01/31/2026,2026-08,AUS01,5510,CC3000,MKT,MSFT,INV58927,PO6537,GBP,-25274.16,GST-FREE,Payment for goods,API Import
TXN000449,2026-08-31,2026-08-23,2026-08,AUS01,5300,CC3200,IT,KPMG Australia,INV38503,PO9446,NZD,-39368.01,EXPORT,Payment for services,Manual Entry
TXN000450,20-03-2026,19-03-2026,2026-08,AUS01,5320,CC1000,CORP,LinkedIn Corp,INV10675,PO4050,NZD,-35112.3,GST,Payment for consulting,Workday
TXN000451,2025-08-01,2025-08-25,2025-08,AUS01,5500,CC2000,MKT,Google,INV10905,,USD,-29505.12,EXPORT,Payment for subscription,Oracle
TXN000452,16-03-2026,10-03-2026,2026-08,AUS01,5300,CC3000,CORP,Telstra Corp,INV24246,PO8198,USD,-23232.27,INPUT,Payment for goods,Oracle
TXN000453,12-12-2025,11-12-2025,2025-12,AUS01,5320,CC2000,IT,Atlassian Pty,INV61713,PO6426,USD,-35783.5,GST-FREE,Payment for services,Oracle
TXN000454,22/10/2025,14/10/2025,2025-10,AUS01,5700,CC2100,HR,Atlassian Pty,INV99356,PO6322,GBP,-25595.52,EXPORT,Payment for consulting,API Import
TXN000455,24-01-2026,21-01-2026,2026-01,AUS01,5100,CC1100,OPS,Amazon,INV99710,,USD,-42238.45,GST,Payment for subscription,Manual Entry
TXN000456,2026-08-20,2026-08-13,2026-08,AUS01,5500,CC2100,MKT,KPMG Australia,INV42472,PO9376,GBP,-45877.52,EXPORT,Payment for goods,Oracle
TXN000457,2025-08-09,2025-08-04,2025-08,AUS01,5710,CC2000,HR,Telstra Corp,INV75841,PO4091,USD,-26352.75,GST,Payment for license,Oracle
TXN000458,2025-11-08,2025-11-05,2025-11,AUS01,5400,CC1000,CORP,PWC,INV12314,PO2489,USD,-3637.99,EXPORT,Payment for services,Manual Entry
TXN000459,01/14/2026,01/10/2026,2026-01,AUS01,5210,CC3000,CORP,Telstra Corp,INV94393,,GBP,-46938.65,EXPORT,Payment for services,Workday
TXN000460,08/12/2025,08/06/2025,2025-08,AUS01,5710,CC3100,HR,Accenture Pty,INV15359,,NZD,-5334.2,GST-FREE,Payment for subscription,Oracle
TXN000461,10-10-2025,05-10-2025,2025-10,AUS01,5610,CC1100,FIN,Telstra Corp,INV57655,PO2827,USD,-37412.07,EXPORT,Payment for services,SAP
TXN000462,22/01/2025,16/01/2025,2025-01,AUS01,5320,CC3000,CORP,Regus Australia,INV86588,PO2742,USD,-17552.61,GST-FREE,Payment for goods,API Import
TXN000463,2026-01-04,2025-12-25,2026-01,AUS01,5620,CC2000,WA,SAP,INV81641,PO5939,GBP,-3817.52,GST,Payment for consulting,Oracle
TXN000464,18-03-2026,17-03-2026,2026-08,AUS01,5110,CC2000,SA,AusPost,INV57973,PO2923,NZD,-5509.83,INPUT,Payment for consulting,SAP
TXN000465,16-04-2025,07-04-2025,2025-08,AUS01,5510,CC1000,MKT,Adobe,INV47965,,NZD,-15234.36,GST-FREE,Payment for license,SAP
TXN000466,26/01/2026,19/01/2026,2026-01,AUS01,5500,CC4000,MKT,Robert Half International,INV83727,PO7567,AUD,-41740.64,EXPORT,Payment for license,Workday
TXN000467,07-03-2026,06-03-2026,2026-08,AUS01,5120,CC4100,VIC,Workday,INV76036,PO9602,AUD,-6130.16,EXPORT,Payment for subscription,Workday
TXN000468,28-03-2026,23-03-2026,2026-08,AUS01,5710,CC2100,HR,Atlassian Pty,INV48252,,USD,-38825.92,GST-FREE,Payment for goods,Workday
TXN000469,03/05/2026,03/04/2026,2026-08,AUS01,5620,CC2000,MKT,Workday,INV92927,PO7047,AUD,-49930.14,INPUT,Payment for subscription,SAP
TXN000470,01/23/2026,01/20/2026,2026-01,AUS01,5410,CC4100,SA,KPMG Australia,INV56593,,NZD,-835.46,GST,Payment for subscription,Oracle
TXN000471,2026-01-09,2025-12-31,2026-01,AUS01,5700,CC4100,HR,GCP,INV92081,PO4377,GBP,-2811.75,INPUT,Payment for consulting,Oracle
TXN000472,03/11/2026,03/07/2026,2026-08,AUS01,5600,CC3100,SA,Zoom,INV58318,,GBP,-38437.02,EXPORT,Payment for consulting,SAP
TXN000473,16/01/2026,08/01/2026,2026-01,AUS01,5120,CC1200,CORP,SAP,INV94877,,GBP,-2926.58,GST-FREE,Payment for subscription,Oracle
TXN000474,06-10-2025,26-09-2025,2025-10,AUS01,5200,CC1100,IT,Zoom,INV94557,PO2642,AUD,-28722.89,EXPORT,Payment for license,Oracle
TXN000475,2026-08-24,2026-08-14,2026-08,AUS01,5100,CC3100,SA,Federal Express,INV94473,PO3165,AUD,-44509.23,GST,Payment for goods,SAP
TXN000476,09/01/2026,30/12/2025,2026-01,AUS01,5000,CC1000,HR,GCP,INV36518,,NZD,-7449.26,GST,Payment for license,Manual Entry
TXN000477,27/09/2025,22/09/2025,2025-09,AUS01,5310,CC3200,CORP,Zoom,INV92245,PO1347,USD,-47211.81,INPUT,Payment for services,SAP
TXN000478,01/18/2025,01/16/2025,2025-01,AUS01,5510,CC3100,MKT,Zoom,INV39710,PO3414,AUD,-4482.87,GST,Payment for subscription,Workday
TXN000479,08-03-2026,06-03-2026,2026-08,AUS01,5500,CC1200,MKT,Atlassian Pty,INV56833,,USD,-44923.36,INPUT,Payment for subscription,SAP
TXN000480,2026-01-12,2026-01-11,2026-01,AUS01,5610,CC1200,SA,Oracle,INV99054,PO5940,GBP,-23529.02,GST-FREE,Payment for license,Workday
TXN000481,2026-01-12,2026-01-07,2026-01,AUS01,5500,CC3000,MKT,Deloitte Touche,INV95964,,AUD,-10636.08,GST-FREE,Payment for goods,Manual Entry
TXN000482,15-01-2026,13-01-2026,2026-01,AUS01,5100,CC4100,NT,Telstra Corp,INV26716,,NZD,-42781.08,INPUT,Payment for consulting,Workday
TXN000483,11-01-2026,04-01-2026,2026-01,AUS01,5500,CC3100,MKT,BCG,INV60224,PO9144,USD,-9973.17,GST-FREE,Payment for license,API Import
TXN000484,16/09/2025,09/09/2025,2025-09,AUS01,5020,CC4100,HR,AusPost,INV57409,,USD,-14915.64,GST-FREE,Payment for services,Workday
TXN000485,18-03-2026,15-03-2026,2026-08,AUS01,5100,CC1000,SA,WeWork Australia,INV48626,PO7898,NZD,-7647.3,GST-FREE,Payment for goods,Oracle
TXN000486,27-03-2026,26-03-2026,2026-08,AUS01,5800,CC1200,CORP,Atlassian Pty,INV65667,PO2736,USD,-31164.71,GST,Payment for license,SAP
TXN000487,16-03-2026,15-03-2026,2026-08,AUS01,5110,CC3000,MKT,Zoom,INV84603,PO7823,AUD,-37772.21,GST,Payment for goods,Oracle
TXN000488,16/01/2026,08/01/2026,2026-01,AUS01,5710,CC2100,HR,Seek Limited,INV94521,PO5698,GBP,-13944.38,EXPORT,Payment for services,Oracle
TXN000489,2025-08-02,2025-08-23,2025-08,AUS01,5810,CC1200,IT,Robert Half International,INV99116,PO8443,USD,-49457.71,EXPORT,Payment for license,Workday
TXN000490,03/19/2026,03/15/2026,2026-08,AUS01,5410,CC1200,VIC,PWC,INV37769,PO1917,AUD,-23977.1,GST-FREE,Payment for goods,Manual Entry
TXN000491,2026-01-06,2025-12-29,2026-01,AUS01,5500,CC3000,MKT,DHL Express,INV94757,PO5422,GBP,-41775.26,INPUT,Payment for services,SAP
TXN000492,03/03/2026,01/24/2026,2026-08,AUS01,5810,CC3000,MKT,Amazon,INV18561,,USD,-35917.87,GST,Payment for services,Workday
TXN000493,08/01/2026,08/01/2026,2026-01,AUS01,5210,CC2100,CORP,Google,INV15987,,AUD,-21869.41,EXPORT,Payment for services,Workday
TXN000494,03/01/2026,01/27/2026,2026-08,AUS01,5400,CC4000,VIC,SAP,INV26976,PO2595,NZD,-12483.07,INPUT,Payment for subscription,Manual Entry
TXN000495,2026-01-24,2026-01-15,2026-01,AUS01,5900,CC1200,HR,Amazon,INV48026,,GBP,-26200.04,GST,Payment for consulting,SAP
TXN000496,2026-01-21,2026-01-17,2026-01,AUS01,5200,CC1200,IT,Adobe,INV54436,,NZD,-27670.74,GST-FREE,Payment for license,Manual Entry
TXN000497,02-03-2026,29-01-2026,2026-08,AUS01,5200,CC4100,CORP,Salesforce,INV22767,PO3336,USD,-21711.65,EXPORT,Payment for subscription,API Import
TXN000498,2026-08-31,2026-08-20,2026-08,AUS01,5100,CC3200,OPS,McKinsey,INV18934,,USD,-3390.61,GST-FREE,Payment for subscription,Workday
TXN000499,2025-08-03,2025-08-31,2025-08,AUS01,5710,CC3200,HR,Deloitte Touche,INV95235,PO3031,GBP,-1173.66,EXPORT,Payment for license,Manual Entry
TXN000500,01-03-2026,12/28/2025,2026-01,AUS01,5400,CC3100,HR,Slack,INV58979,,GBP,-31700.06,INPUT,Payment for consulting,API Import
TXN000501,05/15/2025,05/14/2025,2025-08,AUS01,5610,CC1000,SA,Accenture Pty,INV48097,PO7541,AUD,-42287.34,GST,Payment for services,Oracle
TXN000502,13-03-2026,11-03-2026,2026-08,AUS01,5320,CC3200,OPS,LinkedIn Corp,INV24201,PO7503,GBP,-44554.96,GST-FREE,Payment for consulting,Oracle
TXN000503,03/13/2026,03/11/2026,2026-08,AUS01,5310,CC3000,FIN,Hays,INV24984,,USD,-14955.69,EXPORT,Payment for services,API Import
TXN000504,05-07-2025,02-07-2025,2025-08,AUS01,5620,CC2000,CORP,McKinsey,INV18178,PO6922,AUD,-708.24,EXPORT,Payment for consulting,Manual Entry
TXN000505,2026-01-07,2026-01-03,2026-01,AUS01,5920,CC1000,TAS,Telstra Corp,INV20956,,NZD,-37421.64,GST-FREE,Payment for subscription,Manual Entry
TXN000506,11/03/2025,10/26/2025,2025-11,AUS01,5920,CC3100,VIC,Workday,INV22116,PO8021,NZD,-40814.49,GST,Payment for subscription,Workday
TXN000507,06-03-2026,31/01/2026,2026-08,AUS01,5410,CC3200,TAS,Seek Limited,INV56490,PO7375,USD,-1817.07,EXPORT,Payment for services,API Import
TXN000508,26-03-2026,24-03-2026,2026-08,AUS01,5800,CC4100,CORP,Zoom,INV11859,,NZD,-16863.26,INPUT,Payment for consulting,Oracle
TXN000509,11/16/2025,11/14/2025,2025-11,AUS01,5900,CC3100,ACT,Deloitte Touche,INV93138,PO2596,AUD,-686.89,GST-FREE,Payment for services,Oracle
TXN000510,24/01/2025,17/01/2025,2025-01,AUS01,5710,CC4000,HR,Adobe,INV35055,PO1235,GBP,-39214.75,GST-FREE,Payment for subscription,Workday
TXN000511,01/01/2026,12/27/2025,2026-01,AUS01,5510,CC1100,MKT,Hays,INV56165,PO7977,GBP,-29338.72,INPUT,Payment for license,Workday
TXN000512,04/09/2025,27/08/2025,2025-09,AUS01,5410,CC3000,TAS,Oracle,INV47359,PO8167,USD,-22916.13,EXPORT,Payment for subscription,API Import
TXN000513,2026-01-28,2026-01-26,2026-01,AUS01,5900,CC1100,VIC,Google,INV23588,PO9924,AUD,-19248.61,EXPORT,Payment for services,Manual Entry
TXN000514,2025-08-17,2025-08-12,2025-08,AUS01,5920,CC3100,ACT,Workday,INV25007,,USD,-11233.68,EXPORT,Payment for consulting,SAP
TXN000515,12-01-2026,05-01-2026,2026-01,AUS01,5910,CC3100,R&D,AWS,INV45076,PO5333,NZD,-10968.42,INPUT,Payment for subscription,Manual Entry
TXN000516,22/09/2025,21/09/2025,2025-09,AUS01,5410,CC1000,HR,AWS,INV78021,PO6201,AUD,-42346.57,INPUT,Payment for subscription,Oracle
TXN000517,19-01-2026,15-01-2026,2026-01,AUS01,5520,CC3100,MKT,SAP,INV26891,PO7396,GBP,-8655.36,EXPORT,Payment for goods,Manual Entry
TXN000518,11/05/2025,04/05/2025,2025-08,AUS01,5210,CC1100,IT,Slack,INV92223,PO3605,AUD,-18491.09,EXPORT,Payment for subscription,Oracle
TXN000519,2026-01-03,2026-01-02,2026-01,AUS01,5410,CC1000,TAS,Zoom,INV84946,PO3138,AUD,-19156.83,GST,Payment for consulting,Workday
TXN000520,08/01/2026,03/01/2026,2026-01,AUS01,5300,CC2000,FIN,Accenture Pty,INV46040,,GBP,-11557.46,GST,Payment for goods,SAP
TXN000521,2026-08-21,2026-08-19,2026-08,AUS01,5420,CC4100,OPS,Atlassian Pty,INV33675,,AUD,-42922.41,INPUT,Payment for consulting,Workday
TXN000522,27/10/2025,20/10/2025,2025-10,AUS01,5100,CC3200,QLD,Amazon,INV37563,PO7148,GBP,-46328.56,GST,Payment for subscription,Manual Entry
TXN000523,26/01/2026,23/01/2026,2026-01,AUS01,5300,CC1000,CORP,Oracle,INV55453,PO9953,AUD,-44151.36,INPUT,Payment for services,Oracle
TXN000524,03/17/2025,03/15/2025,2025-08,AUS01,5200,CC4100,CORP,Amazon,INV38351,PO2880,AUD,-24152.05,GST-FREE,Payment for goods,SAP
TXN000525,11-03-2026,07-03-2026,2026-08,AUS01,5020,CC1200,WA,PWC,INV55685,PO5822,NZD,-25969.41,GST,Payment for consulting,Manual Entry
TXN000526,14-08-2025,10-08-2025,2025-08,AUS01,5220,CC1200,NT,SAP,INV86499,PO6105,NZD,-2002.62,GST,Payment for goods,Oracle
TXN000527,24-10-2025,17-10-2025,2025-10,AUS01,5420,CC3100,FIN,PWC,INV66270,,NZD,-18916.74,EXPORT,Payment for subscription,Workday
TXN000528,2026-01-21,2026-01-13,2026-01,AUS01,5120,CC1000,MKT,Robert Half International,INV89152,PO9691,NZD,-20715.22,INPUT,Payment for subscription,Manual Entry
TXN000529,2025-08-01,2025-08-28,2025-08,AUS01,5900,CC3000,IT,Telstra Corp,INV38204,PO7094,USD,-32148.55,GST,Payment for goods,Workday
TXN000530,2025-08-04,2025-08-29,2025-08,AUS01,5710,CC1000,QLD,BCG,INV40493,PO7317,USD,-26777.71,INPUT,Payment for subscription,API Import
TXN000531,07-03-2026,05-03-2026,2026-08,AUS01,5520,CC2100,MKT,Salesforce,INV51652,PO4246,GBP,-15961.62,EXPORT,Payment for goods,SAP
TXN000532,26-06-2025,18-06-2025,2025-08,AUS01,5010,CC2100,NSW,AusPost,INV88830,PO7272,AUD,-43807.78,GST-FREE,Payment for goods,API Import
TXN000533,03/01/2026,01/31/2026,2026-08,AUS01,5620,CC4100,VIC,AWS,INV14850,PO9642,GBP,-35810.15,EXPORT,Payment for services,Workday
